file_name,table_id,merged_group_id,order,anchor_page,pages,path_names,style,style_signature,confidence,col_count,row_count,has_separator,header_is_semantic,row_header_is_semantic,graphic_only,has_graphic,sparse,prev_text,next_text,notes,table_path
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_261,金融機構資訊系統安全基準_table_261,261,203,[203],3、,僅欄名,僅欄名|cols=3|header=1|row_header=0|graphic=0,0.74,3,2,1,1,0,0,0,1,3、請參照【設 31】之說明。,3、請參照【設 37】之說明。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_261.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_262,金融機構資訊系統安全基準_table_262,262,204,[204],3、,僅欄名,僅欄名|cols=1|header=1|row_header=0|graphic=0,0.58,1,1,1,1,0,0,0,1,3、請參照【設 37】之說明。,3、請參照【設 37】之說明。,單欄表，首列更像欄名 | 表格偏稀疏 | 資料列過少，分類信心偏低,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_262.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_263,金融機構資訊系統安全基準_table_263,263,204,[204],3、,欄列皆有名,欄列皆有名|cols=4|header=1|row_header=1|graphic=0,0.82,4,2,1,1,1,0,1,1,3、請參照【設 37】之說明。,3、請參照【設 37】之說明。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_263.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_264,金融機構資訊系統安全基準_table_264,264,204,[204],3、,僅欄名,僅欄名|cols=4|header=1|row_header=0|graphic=0,0.74,4,2,1,1,0,0,0,1,3、請參照【設 37】之說明。,3、請參照【設 37】之說明。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_264.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_265,金融機構資訊系統安全基準_table_265,265,204,[204],3、,僅欄名,僅欄名|cols=3|header=1|row_header=0|graphic=0,0.74,3,2,1,1,0,0,0,1,3、請參照【設 37】之說明。,3、請參照【設39】之說明。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_265.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_266,金融機構資訊系統安全基準_table_266,266,205,[205],3、,僅欄名,僅欄名|cols=1|header=1|row_header=0|graphic=0,0.58,1,1,1,1,0,0,0,1,3、請參照【設39】之說明。,3、請參照【設39】之說明。,單欄表，首列更像欄名 | 表格偏稀疏 | 資料列過少，分類信心偏低,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_266.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_267,金融機構資訊系統安全基準_table_267,267,205,[205],3、,欄列皆有名,欄列皆有名|cols=4|header=1|row_header=1|graphic=0,0.82,4,2,1,1,1,0,1,1,3、請參照【設39】之說明。,3、請參照【設39】之說明。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_267.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_268,金融機構資訊系統安全基準_table_268,268,205,[205],3、,僅欄名,僅欄名|cols=4|header=1|row_header=0|graphic=0,0.74,4,2,1,1,0,0,0,1,3、請參照【設39】之說明。,3、請參照【設39】之說明。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_268.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_269,金融機構資訊系統安全基準_table_269,269,205,[205],3、,僅欄名,僅欄名|cols=3|header=1|row_header=0|graphic=0,0.74,3,2,1,1,0,0,0,1,3、請參照【設39】之說明。,2、在外牆上設置之進氣口、排氣口等，均需採取避免雨水侵入的防水結構。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_269.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_270,金融機構資訊系統安全基準_table_270,270,206,[206],2、,僅欄名,僅欄名|cols=1|header=1|row_header=0|graphic=0,0.58,1,1,1,1,0,0,0,1,2、在外牆上設置之進氣口、排氣口等，均需採取避免雨水侵入的防水結構。,2、在外牆上設置之進氣口、排氣口等，均需採取避免雨水侵入的防水結構。,單欄表，首列更像欄名 | 表格偏稀疏 | 資料列過少，分類信心偏低,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_270.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_271,金融機構資訊系統安全基準_table_271,271,206,[206],2、,欄列皆有名,欄列皆有名|cols=4|header=1|row_header=1|graphic=0,0.82,4,2,1,1,1,0,1,1,2、在外牆上設置之進氣口、排氣口等，均需採取避免雨水侵入的防水結構。,2、在外牆上設置之進氣口、排氣口等，均需採取避免雨水侵入的防水結構。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_271.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_272,金融機構資訊系統安全基準_table_272,272,206,[206],2、,僅欄名,僅欄名|cols=4|header=1|row_header=0|graphic=0,0.74,4,2,1,1,0,0,0,1,2、在外牆上設置之進氣口、排氣口等，均需採取避免雨水侵入的防水結構。,2、在外牆上設置之進氣口、排氣口等，均需採取避免雨水侵入的防水結構。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_272.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_273,金融機構資訊系統安全基準_table_273,273,206,[206],2、,僅欄名,僅欄名|cols=3|header=1|row_header=0|graphic=0,0.74,3,2,1,1,0,0,0,1,2、在外牆上設置之進氣口、排氣口等，均需採取避免雨水侵入的防水結構。,2、請參照【設 40】之說明。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_273.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_274,金融機構資訊系統安全基準_table_274,274,207,[207],2、,僅欄名,僅欄名|cols=1|header=1|row_header=0|graphic=0,0.58,1,1,1,1,0,0,0,1,2、請參照【設 40】之說明。,2、請參照【設 40】之說明。,單欄表，首列更像欄名 | 表格偏稀疏 | 資料列過少，分類信心偏低,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_274.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_275,金融機構資訊系統安全基準_table_275,275,207,[207],2、,欄列皆有名,欄列皆有名|cols=4|header=1|row_header=1|graphic=0,0.82,4,2,1,1,1,0,1,1,2、請參照【設 40】之說明。,2、請參照【設 40】之說明。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_275.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_276,金融機構資訊系統安全基準_table_276,276,207,[207],2、,僅欄名,僅欄名|cols=4|header=1|row_header=0|graphic=0,0.74,4,2,1,1,0,0,0,1,2、請參照【設 40】之說明。,2、請參照【設 40】之說明。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_276.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_277,金融機構資訊系統安全基準_table_277,277,207,[207],2、,僅欄名,僅欄名|cols=3|header=1|row_header=0|graphic=0,0.74,3,2,1,1,0,0,0,1,2、請參照【設 40】之說明。,總負載設備容量之 1/3,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_277.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_278,金融機構資訊系統安全基準_table_278,278,209,[209],(1),僅欄名,僅欄名|cols=1|header=1|row_header=0|graphic=0,0.58,1,1,1,1,0,0,0,1,總負載設備容量之 1/3,總負載設備容量之 1/3,單欄表，首列更像欄名 | 表格偏稀疏 | 資料列過少，分類信心偏低,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_278.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_279,金融機構資訊系統安全基準_table_279,279,209,[209],(1),欄列皆有名,欄列皆有名|cols=4|header=1|row_header=1|graphic=0,0.82,4,2,1,1,1,0,1,1,總負載設備容量之 1/3,總負載設備容量之 1/3,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_279.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_280,金融機構資訊系統安全基準_table_280,280,209,[209],(1),僅欄名,僅欄名|cols=4|header=1|row_header=0|graphic=0,0.74,4,2,1,1,0,0,0,1,總負載設備容量之 1/3,總負載設備容量之 1/3,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_280.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_281,金融機構資訊系統安全基準_table_281,281,209,[209],(1),僅欄名,僅欄名|cols=3|header=1|row_header=0|graphic=0,0.74,3,2,1,1,0,0,0,1,總負載設備容量之 1/3,例,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_281.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_282,金融機構資訊系統安全基準_table_282,282,211,[211],(3),僅欄名,僅欄名|cols=1|header=1|row_header=0|graphic=0,0.58,1,1,1,1,0,0,0,1,例,例,單欄表，首列更像欄名 | 表格偏稀疏 | 資料列過少，分類信心偏低,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_282.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_283,金融機構資訊系統安全基準_table_283,283,211,[211],(3),欄列皆有名,欄列皆有名|cols=4|header=1|row_header=1|graphic=0,0.82,4,2,1,1,1,0,1,1,例,例,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_283.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_284,金融機構資訊系統安全基準_table_284,284,211,[211],(3),僅欄名,僅欄名|cols=4|header=1|row_header=0|graphic=0,0.74,4,2,1,1,0,0,0,1,例,例,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_284.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_285,金融機構資訊系統安全基準_table_285,285,211,[211],(3),僅欄名,僅欄名|cols=3|header=1|row_header=0|graphic=0,0.74,3,2,1,1,0,0,0,1,例,例,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_285.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_286,金融機構資訊系統安全基準_table_286,286,211,[211],(3),無欄無列名,無欄無列名|cols=2|header=0|row_header=0|graphic=0,0.54,2,2,1,0,0,0,0,1,例,圖 2 串聯迴路受電實例,有 markdown separator，但表頭看起來像佔位或資料列 | 表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_286.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_287,金融機構資訊系統安全基準_table_287,287,212,[212],(3),無欄無列名,無欄無列名|cols=2|header=0|row_header=0|graphic=0,0.54,2,2,1,0,0,0,0,1,圖 2 串聯迴路受電實例,由其他地區供電，請先與當地電力公司確認。,有 markdown separator，但表頭看起來像佔位或資料列 | 表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_287.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_288,金融機構資訊系統安全基準_table_288,288,213,[213],(3),無欄無列名,無欄無列名|cols=8|header=0|row_header=0|graphic=0,0.54,8,3,1,0,0,0,0,1,由其他地區供電，請先與當地電力公司確認。,圖 1 CVCF ＋ 蓄電池方式之實例,有 markdown separator，但表頭看起來像佔位或資料列 | 表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_288.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_289,金融機構資訊系統安全基準_table_289,289,214,[214],(2),僅欄名,僅欄名|cols=1|header=1|row_header=0|graphic=0,0.58,1,1,1,1,0,0,0,1,圖 1 CVCF ＋ 蓄電池方式之實例,圖 1 CVCF ＋ 蓄電池方式之實例,單欄表，首列更像欄名 | 表格偏稀疏 | 資料列過少，分類信心偏低,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_289.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_290,金融機構資訊系統安全基準_table_290,290,214,[214],(2),欄列皆有名,欄列皆有名|cols=4|header=1|row_header=1|graphic=0,0.82,4,2,1,1,1,0,1,1,圖 1 CVCF ＋ 蓄電池方式之實例,圖 1 CVCF ＋ 蓄電池方式之實例,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_290.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_291,金融機構資訊系統安全基準_table_291,291,214,[214],(2),僅欄名,僅欄名|cols=4|header=1|row_header=0|graphic=0,0.74,4,2,1,1,0,0,0,1,圖 1 CVCF ＋ 蓄電池方式之實例,圖 1 CVCF ＋ 蓄電池方式之實例,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_291.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_292,金融機構資訊系統安全基準_table_292,292,214,[214],(2),僅欄名,僅欄名|cols=3|header=1|row_header=0|graphic=0,0.74,3,2,1,1,0,0,0,1,圖 1 CVCF ＋ 蓄電池方式之實例,b.蓄電池更換時間,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_292.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_293,金融機構資訊系統安全基準_table_293,293,216,[216],b.,僅欄名,僅欄名|cols=1|header=1|row_header=0|graphic=0,0.58,1,1,1,1,0,0,0,1,b.蓄電池更換時間,b.蓄電池更換時間,單欄表，首列更像欄名 | 表格偏稀疏 | 資料列過少，分類信心偏低,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_293.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_294,金融機構資訊系統安全基準_table_294,294,216,[216],b.,欄列皆有名,欄列皆有名|cols=4|header=1|row_header=1|graphic=0,0.82,4,2,1,1,1,0,1,1,b.蓄電池更換時間,b.蓄電池更換時間,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_294.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_295,金融機構資訊系統安全基準_table_295,295,216,[216],b.,僅欄名,僅欄名|cols=4|header=1|row_header=0|graphic=0,0.74,4,2,1,1,0,0,0,1,b.蓄電池更換時間,b.蓄電池更換時間,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_295.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_296,金融機構資訊系統安全基準_table_296,296,216,[216],b.,僅欄名,僅欄名|cols=3|header=1|row_header=0|graphic=0,0.74,3,2,1,1,0,0,0,1,b.蓄電池更換時間,保護電源用之保安器及以異常電壓吸收裝置等。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_296.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_297,金融機構資訊系統安全基準_table_297,297,217,[217],2、,僅欄名,僅欄名|cols=1|header=1|row_header=0|graphic=0,0.58,1,1,1,1,0,0,0,1,保護電源用之保安器及以異常電壓吸收裝置等。,保護電源用之保安器及以異常電壓吸收裝置等。,單欄表，首列更像欄名 | 表格偏稀疏 | 資料列過少，分類信心偏低,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_297.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_298,金融機構資訊系統安全基準_table_298,298,217,[217],2、,欄列皆有名,欄列皆有名|cols=4|header=1|row_header=1|graphic=0,0.82,4,2,1,1,1,0,1,1,保護電源用之保安器及以異常電壓吸收裝置等。,保護電源用之保安器及以異常電壓吸收裝置等。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_298.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_299,金融機構資訊系統安全基準_table_299,299,217,[217],2、,僅欄名,僅欄名|cols=4|header=1|row_header=0|graphic=0,0.74,4,2,1,1,0,0,0,1,保護電源用之保安器及以異常電壓吸收裝置等。,保護電源用之保安器及以異常電壓吸收裝置等。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_299.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_300,金融機構資訊系統安全基準_table_300,300,217,[217],2、,僅欄名,僅欄名|cols=3|header=1|row_header=0|graphic=0,0.74,3,2,1,1,0,0,0,1,保護電源用之保安器及以異常電壓吸收裝置等。,運轉條件最好能考慮使用具有耐震設計的物件。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_300.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_301,金融機構資訊系統安全基準_table_301,301,218,[218],4、,僅欄名,僅欄名|cols=1|header=1|row_header=0|graphic=0,0.58,1,1,1,1,0,0,0,1,運轉條件最好能考慮使用具有耐震設計的物件。,運轉條件最好能考慮使用具有耐震設計的物件。,單欄表，首列更像欄名 | 表格偏稀疏 | 資料列過少，分類信心偏低,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_301.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_302,金融機構資訊系統安全基準_table_302,302,218,[218],4、,欄列皆有名,欄列皆有名|cols=4|header=1|row_header=1|graphic=0,0.82,4,2,1,1,1,0,1,1,運轉條件最好能考慮使用具有耐震設計的物件。,運轉條件最好能考慮使用具有耐震設計的物件。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_302.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_303,金融機構資訊系統安全基準_table_303,303,218,[218],4、,僅欄名,僅欄名|cols=4|header=1|row_header=0|graphic=0,0.74,4,2,1,1,0,0,0,1,運轉條件最好能考慮使用具有耐震設計的物件。,運轉條件最好能考慮使用具有耐震設計的物件。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_303.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_304,金融機構資訊系統安全基準_table_304,304,218,[218],4、,僅欄名,僅欄名|cols=3|header=1|row_header=0|graphic=0,0.74,3,2,1,1,0,0,0,1,運轉條件最好能考慮使用具有耐震設計的物件。,線，亦應與電腦系統之配線分別配置。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_304.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_305,金融機構資訊系統安全基準_table_305,305,219,[219],5、,僅欄名,僅欄名|cols=1|header=1|row_header=0|graphic=0,0.58,1,1,1,1,0,0,0,1,線，亦應與電腦系統之配線分別配置。,線，亦應與電腦系統之配線分別配置。,單欄表，首列更像欄名 | 表格偏稀疏 | 資料列過少，分類信心偏低,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_305.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_306,金融機構資訊系統安全基準_table_306,306,219,[219],5、,欄列皆有名,欄列皆有名|cols=4|header=1|row_header=1|graphic=0,0.82,4,2,1,1,1,0,1,1,線，亦應與電腦系統之配線分別配置。,線，亦應與電腦系統之配線分別配置。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_306.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_307,金融機構資訊系統安全基準_table_307,307,219,[219],5、,僅欄名,僅欄名|cols=4|header=1|row_header=0|graphic=0,0.74,4,2,1,1,0,0,0,1,線，亦應與電腦系統之配線分別配置。,線，亦應與電腦系統之配線分別配置。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_307.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_308,金融機構資訊系統安全基準_table_308,308,219,[219],5、,僅欄名,僅欄名|cols=3|header=1|row_header=0|graphic=0,0.74,3,2,1,1,0,0,0,1,線，亦應與電腦系統之配線分別配置。,與停止的動作頻率高、消耗電力大的機器設備。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_308.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_309,金融機構資訊系統安全基準_table_309,309,220,[220],2、,僅欄名,僅欄名|cols=1|header=1|row_header=0|graphic=0,0.58,1,1,1,1,0,0,0,1,與停止的動作頻率高、消耗電力大的機器設備。,與停止的動作頻率高、消耗電力大的機器設備。,單欄表，首列更像欄名 | 表格偏稀疏 | 資料列過少，分類信心偏低,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_309.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_310,金融機構資訊系統安全基準_table_310,310,220,[220],2、,欄列皆有名,欄列皆有名|cols=4|header=1|row_header=1|graphic=0,0.82,4,2,1,1,1,0,1,1,與停止的動作頻率高、消耗電力大的機器設備。,與停止的動作頻率高、消耗電力大的機器設備。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_310.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_311,金融機構資訊系統安全基準_table_311,311,220,[220],2、,僅欄名,僅欄名|cols=4|header=1|row_header=0|graphic=0,0.74,4,2,1,1,0,0,0,1,與停止的動作頻率高、消耗電力大的機器設備。,與停止的動作頻率高、消耗電力大的機器設備。,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_311.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_312,金融機構資訊系統安全基準_table_312,312,220,[220],2、,僅欄名,僅欄名|cols=3|header=1|row_header=0|graphic=0,0.74,3,2,1,1,0,0,0,1,與停止的動作頻率高、消耗電力大的機器設備。,圖1 資訊系統接地線例圖,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_312.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_313,金融機構資訊系統安全基準_table_313,313,221,[221],2、,僅欄名,僅欄名|cols=1|header=1|row_header=0|graphic=0,0.58,1,1,1,1,0,0,0,1,圖1 資訊系統接地線例圖,圖1 資訊系統接地線例圖,單欄表，首列更像欄名 | 表格偏稀疏 | 資料列過少，分類信心偏低,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_313.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_314,金融機構資訊系統安全基準_table_314,314,221,[221],2、,欄列皆有名,欄列皆有名|cols=4|header=1|row_header=1|graphic=0,0.82,4,2,1,1,1,0,1,1,圖1 資訊系統接地線例圖,圖1 資訊系統接地線例圖,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_314.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_315,金融機構資訊系統安全基準_table_315,315,221,[221],2、,僅欄名,僅欄名|cols=4|header=1|row_header=0|graphic=0,0.74,4,2,1,1,0,0,0,1,圖1 資訊系統接地線例圖,圖1 資訊系統接地線例圖,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_315.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_316,金融機構資訊系統安全基準_table_316,316,221,[221],2、,僅欄名,僅欄名|cols=3|header=1|row_header=0|graphic=0,0.74,3,2,1,1,0,0,0,1,圖1 資訊系統接地線例圖,圖1 資訊系統接地線例圖,表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_316.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_317,金融機構資訊系統安全基準_table_317,317,221,[221],2、,無欄無列名,無欄無列名|cols=2|header=0|row_header=0|graphic=0,0.42,2,0,1,0,0,0,0,1,圖1 資訊系統接地線例圖,圖1 資訊系統接地線例圖,有 markdown separator，但表頭看起來像佔位或資料列 | 表格偏稀疏 | 資料列過少，分類信心偏低,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_317.md
金融機構資訊系統安全基準.md,金融機構資訊系統安全基準_table_318,金融機構資訊系統安全基準_table_318,318,221,[221],2、,僅列名,僅列名|cols=8|header=0|row_header=1|graphic=0,0.66,8,5,1,0,1,0,0,1,圖1 資訊系統接地線例圖,圖1 資訊系統接地線例圖,有 markdown separator，但表頭看起來像佔位或資料列 | 表格偏稀疏,C:\Users\user\Desktop\大三下\EY\法規資料_md_clean\tables\金融機構資訊系統安全基準\金融機構資訊系統安全基準_table_318.md
